id,Label,latitude,longitude
1887,LPCR,39.671501,-31.1136
1888,LPPS,33.073398590100005,-16.3500003815
1889,LQBK,44.94139862060547,17.297500610351562
1890,LRCK,44.36220169067383,28.488300323486328
1891,LTAL,41.31420135498047,33.79579925537109
1892,LTCN,37.5388259888,36.9535217285
1893,LZIB,48.17020034790039,17.212699890136722
1894,MKJS,18.503700256347656,-77.91339874267578
1895,MRNS,9.976490020750001,-85.65299987790002
1896,MUCC,22.4610004425,-78.32839965820001
1897,MUCL,21.616500854499996,-81.5459976196
1898,MUGT,20.08530044555664,-75.1583023071289
1899,MYIG,20.975000381469727,-73.66690063476562
1900,MYMM,22.379499,-73.013494
1901,NLWW,-13.238300323499999,-176.19900512700002
1902,NTMD,-8.795599937438965,-140.22900390625
1903,NTTP,-16.42650032043457,-152.24400329589844
1904,NVSO,-15.8655996323,168.17199707
1905,NVSC,-13.851699829100001,167.537002563
1906,NVST,-16.8910999298,168.55099487299998
1907,NVSV,-16.796100616500002,168.177001953
1908,NVSF,-16.264999,167.923996
1909,OPCH,35.88660049438477,71.80059814453125
1910,PAEM,62.78609848,-164.49099730000003
1911,PAHY,55.206298828125,-132.8280029296875
1912,PALU,68.87509918,-166.1100006
1913,PAMC,62.95289993,-155.60600280000003
1914,PAKV,64.31909943,-158.74099730000003
1915,NSTU,-14.3310003281,-170.710006714
1916,PTPN,6.985099792480469,158.20899963378906
1917,RPMP,7.830731447869999,123.461179733
1918,SARI,-25.737301000000002,-54.4734
1919,SAVT,-43.2105,-65.2703
1920,SBNM,-28.2817,-54.169102
1921,SETN,0.9785190224647522,-79.62660217285156
1922,SKPC,6.1847199999999996,-67.4932
1923,SVCR,11.41494369506836,-69.68090057373047
1924,UATG,47.12189865112305,51.8213996887207
1925,UDSG,40.7504005432,43.859298706100006
1926,USHS,61.326622009277344,63.60191345214844
1927,UTDK,37.98809814453125,69.80500030517578
1928,UTST,37.28670120239258,67.30999755859375
1929,UATT,50.2458,57.206699
1930,UHMM,59.9109992980957,150.72000122070312
1931,VEIM,24.760000228899997,93.896697998
1932,VLSK,16.55660057067871,104.76000213623048
1933,VRMD,5.1561,73.1302
1934,VRMG,-0.693342,73.155602
1935,YBCK,-24.427799224900003,145.429000854
1936,YBKT,-17.748600006103516,139.53399658203122
1937,YBRK,-23.3819007874,150.475006104
1938,YNRV,-33.7971992493,120.208000183
1939,YPCC,-12.1883001328,96.8339004517
1940,YSNF,-29.04159927368164,167.93899536132812
1941,YSGE,-28.049699783325195,148.59500122070312
1942,ZBUH,39.7934,106.7993
1943,ZBUL,46.195333000000005,122.00833300000001
1944,ZGMX,24.35000038146973,116.13300323486328
1945,ZLYA,36.636902,109.554001
1946,ZMCD,48.13570022583008,114.64600372314452
1947,ZMKD,47.9541015625,91.6281967163086
1948,ZUJZ,32.8533333333,103.68222222200001
1949,ZYJX,45.293,131.19299999999998
1950,AGGK,-10.4497003555,161.897994995
1951,AYNZ,-6.569803,146.725977
1952,CYCS,63.346900939899996,-90.7311019897
1953,CYFT,55.07690048217773,-59.1864013671875
1954,CYTE,64.2300033569,-76.5267028809
1955,EDAH,53.8787002563,14.152299881
1956,EFLP,61.044601,28.144743
1957,EGYP,-51.82279968261719,-58.44720077514648
1958,FNKU,-12.404600143433,16.947399139404
1959,GGOV,11.894800186157227,-15.65369987487793
1960,GQPP,20.9330997467041,-17.030000686645508
1961,GVBA,16.136499404907227,-22.888900756835934
1962,LDSB,43.28570175170898,16.67970085144043
1963,LIPR,44.020302,12.6117
1964,LIRJ,42.7603,10.2394
1965,LPPI,38.554297999999996,-28.441299
1966,LYPG,42.359402,19.2519
1967,MYAP,22.441799163800006,-73.97090148930002
1968,MYCI,22.7455997467,-74.18240356449999
1969,NIUE,-19.079030990600586,-169.92559814453125
1970,NVSH,-15.4708003998,168.15199279799998
1971,OIBL,26.531999588,54.82479858399999
1972,OICS,35.24589920043945,47.00920104980469
1973,OIHH,34.86920166015625,48.5525016784668
1974,OIMB,32.898101806640625,59.2661018371582
1975,OMAD,24.428300857543945,54.45809936523438
1976,OPDB,28.8782997131,64.3998031616
1977,SKLP,-1.32861,-69.5797
1978,SVBI,8.615,-70.21416667
1979,VYEL,19.623501,96.20099599999999
1980,YMGB,-12.094400405899998,134.893997192
1981,ZKPY,39.224098,125.66999799999999
1982,ZMDZ,43.59170150756836,104.43000030517578
1983,ZSWY,27.7019,118.000999
1984,CYXT,54.468498,-128.576009
1985,DATM,21.375,0.923888981342
1986,ENSB,78.246101379395,15.465600013733
1987,FMNR,-15.436699867248535,49.68830108642578
1988,GMTA,35.177101135253906,-3.83951997756958
1989,KBBG,36.532082,-93.200544
1990,KCIC,39.79539871,-121.8580017
1991,LDZD,44.108299,15.3467
1992,LFMK,43.21599960327149,2.3063199520111084
1993,LFOK,48.7733333333,4.206111111
1994,GMMZ,30.939100265500002,-6.909430027010001
1995,MDLR,18.45070075988769,-68.91179656982422
1996,NTGT,-14.709500312805176,-145.24600219726562
1997,NTGM,-16.583900451660153,-143.6580047607422
1998,ULAM,67.63999938964844,53.12189865112305
1999,MUVR,23.03440093994141,-81.435302734375
2000,YCMU,-28.03000068664551,145.6219940185547
2001,ZLLL,36.5152015686,103.620002747
2002,AGGN,-8.09778022766,156.863998413
2003,CYJT,48.5442008972168,-58.54999923706055
2004,GMAT,28.448200225830078,-11.161299705505373
2005,GOOY,14.739700317382812,-17.49020004272461
2006,KILG,39.67869949,-75.60649872
2007,LGIK,37.6827011108,26.3470993042
2008,LGLE,37.184898,26.800301
2009,NTAR,-22.43409919738769,-151.36099243164062
2010,NVSX,-16.4864,167.4472
2011,UADD,42.853599548339844,71.30359649658203
2013,YCOE,-13.761133,143.113311
2014,EGBJ,51.89419937133789,-2.1672201156616206
2015,ENSH,68.243301391602,14.669199943541999
2016,NTMP,-9.35167,-140.078003
2017,NTGJ,-23.07990074157715,-134.88999938964844
2018,AGGS,-8.578889846801758,157.87600708007812
2019,AGKG,-7.3305,157.585
2020,AYWK,-3.5838301181800003,143.66900634799998
2021,AYTA,-5.84499979019,142.947998047
2022,AYTB,-5.27861,141.225998
2023,AYWD,-5.64330005645752,143.89500427246094
2024,BGSS,66.9513015747,-53.729301452600005
2025,BGUK,72.79019927979999,-56.130599975600006
2026,BGUQ,70.7341995239,-52.696201324499995
2027,CYHO,55.44829940795898,-60.228599548339844
2028,CYVO,48.0532989502,-77.7827987671
2029,CYVP,58.09609985351562,-68.42690277099611
2030,CYPO,54.98809814453125,-85.44329833984375
2031,CZKE,52.28250122070313,-81.67780303955078
2032,CYZV,50.22330093383789,-66.26560211181639
2033,CYIF,51.2117004395,-58.6582984924
2034,CYZF,62.46279907226562,-114.44000244140624
2035,CYOJ,58.62139892578125,-117.16500091552734
2036,CYSY,71.9938964844,-125.24299621600001
2037,CYUB,69.43329620361328,-133.0260009765625
2038,CZFM,67.40750122070311,-134.86099243164062
2039,CYLC,62.8499984741,-69.88330078119999
2040,CYUX,68.77610015869999,-81.2425
2041,CYXP,66.1449966431,-65.71360015869999
2042,CYVB,48.07109832763672,-65.46029663085939
2043,CYIO,72.6832962036,-77.9666976929
2044,LFVP,46.762901306152344,-56.17309951782226
2045,CYZG,62.17940139770508,-75.66719818115234
2046,CYPC,69.3608381154,-124.075469971
2047,CYWP,52.9593933975,-87.37486839290001
2048,CYYQ,58.73920059204102,-94.06500244140624
2049,CZBF,47.629699707,-65.738899231
2050,MDPP,19.75790023803711,-70.56999969482422
2051,MUHG,20.785600662231445,-76.31510162353516
2052,MUSC,22.49220085144043,-79.943603515625
2053,CZFN,64.909697,-125.572998
2054,CYWL,52.1831016541,-122.054000854
2055,CYYD,54.82469940185547,-127.18299865722656
2056,CYYF,49.46310043334961,-119.60199737548828
2057,CYZP,53.25429916379999,-131.813995361
2058,CYZT,50.68059921264648,-127.36699676513672
2059,CZMT,54.02750015258789,-132.125
2060,ZYTX,41.63980102539063,123.48300170898438
2061,CZUM,53.5619010925293,-64.10639953613281
2062,CZPB,53.8911018371582,-92.19640350341795
2063,CZRJ,52.94359970092773,-91.31279754638672
2064,CZSJ,53.06420135498047,-93.34439849853516
2065,CYYE,58.8363990784,-122.59700012200001
2066,CYZR,42.9994010925293,-82.30889892578125
2067,KSYR,43.11119842529297,-76.1063003540039
2068,TTPP,10.595399856567383,-61.33720016479492
2069,TXKF,32.363998413085945,-64.67870330810547
2070,DABS,35.4315986633,8.120719909670001
2071,DAUG,32.38410186767578,3.7941100597381587
2072,DAUH,31.673000335700003,6.140439987180001
2073,DAUK,33.067798614501946,6.088669776916504
2074,DAUO,33.5113983154,6.776790142059999
2075,DAUI,27.2509994507,2.51202011108
2076,DAUZ,28.0515,9.64291
2077,DNIB,7.362460136413574,3.97832989692688
2078,DNIL,8.440210342407228,4.493919849395752
2079,DNPO,5.0154900550842285,6.94959020614624
2080,DNSO,12.916299819946287,5.207190036773682
2081,DNSU,5.5961099999999995,5.81778
2082,DNYO,9.257550239562988,12.430399894714355
2083,LERS,41.14739990234375,1.1671700477600098
2084,FYWH,-22.4799,17.4709
2085,UWWW,53.504901885986,50.16429901123
2086,LSZB,46.914100647,7.4971499443099985
2087,LGKV,40.91329956054688,24.619199752807614
2088,LIPY,43.616299,13.3623
2089,LRSB,45.78559875488281,24.09129905700684
2090,LRTR,45.80989837646485,21.337900161743164
2091,UKLL,49.8125,23.95610046386719
2092,LBPD,42.067799,24.8508
2093,EFRO,66.564796447754,25.830400466919
2094,EFKT,67.700996398926,24.846799850464002
2095,EPBY,53.096801757799994,17.9776992798
2096,LELC,37.775001525878906,-0.8123890161514282
2097,LXGB,36.1511993408,-5.3496599197400005
2098,LFTW,43.75740051269531,4.4163498878479
2099,LHDC,47.48889923095703,21.61529922485352
2100,LRCV,44.31809997558594,23.888599395751953
2101,LZKZ,48.66310119628906,21.241100311279297
2102,LFBE,44.82529830932617,0.5186110138893127
2103,LFRN,48.0694999695,-1.73478996754
2104,VGSY,24.96319961547852,91.8667984008789
2105,LFRD,48.58769989013672,-2.0799601078033447
2106,EGOV,53.248100280799996,-4.53533983231
2107,EGPO,58.215599060058594,-6.3311100006103525
2108,EKEB,55.525902,8.5534
2109,EGPI,55.68190002441406,-6.256669998168945
2110,EGPR,57.0228,-7.443060000000001
2111,EGPU,56.49919891357422,-6.869170188903809
2112,LIRZ,43.095901,12.5132
2113,LKTB,49.15129852294922,16.694400787353516
2114,ESSL,58.406200408900006,15.6805000305
2115,LFTH,43.0973014832,6.14602994919
2116,EKKA,56.29750061035156,9.124629974365234
2117,EKRN,55.06330108642578,14.759599685668945
2118,EKSB,54.96440124511719,9.791729927062988
2119,EYPA,55.97320175170898,21.093900680541992
2120,ENVD,70.065299987793,29.844699859619002
2121,ENSG,61.156101,7.13778
2122,ENOL,63.69889831542969,9.604000091552734
2123,ENRO,62.578399658203004,11.342300415039
2124,ENSO,59.79190063476562,5.340849876403809
2125,ENRS,67.527801513672,12.103300094604002
2126,UGKO,42.176700591999996,42.4826011658
2127,UKHH,49.92480087280274,36.290000915527344
2128,ESSV,57.662799835205,18.346200942993
2129,ESNX,65.59030151367189,19.28190040588379
2130,ESUT,65.80609893798828,15.082799911499025
2131,ESTA,56.29610061645508,12.847100257873535
2132,FAHS,-24.3686008453,31.048700332600003
2133,FAKM,-28.802799224900003,24.765199661300002
2134,FAPE,-33.984901428200004,25.617300033600003
2135,FAUP,-28.39909935,21.260200500499998
2136,FOOG,-0.7117390036582947,8.754380226135254
2137,FIMR,-19.7577,63.361000000000004
2138,FMEP,-21.320899963378906,55.42499923706055
2139,FMNN,-13.3121004105,48.3148002625
2140,FMMV,-20.28470039367676,44.31760025024414
2141,FMNM,-15.6668417421,46.351232528699995
2142,FMNS,-14.278599739074707,50.17470169067383
2143,FMST,-23.383399963378906,43.72850036621094
2144,FNSA,-9.689069747924805,20.431900024414066
2145,FQVL,-22.018400192260746,35.31330108642578
2146,FQQL,-17.855499267578125,36.86909866333008
2147,FQTT,-16.104799270629886,33.64020156860352
2148,FSPP,-4.3192901611328125,55.69139862060547
2149,HAAM,6.0393900871276855,37.59049987792969
2150,HAAX,14.14680004119873,38.77280044555664
2151,HABD,11.608099937438965,37.32160186767578
2152,HAGM,8.12876033782959,34.563098907470696
2153,HAGN,12.51990032196045,37.433998107910156
2154,HAJJ,9.3325,42.9121
2155,HAJM,7.66609001159668,36.81660079956055
2156,HAMK,13.467399597167967,39.53350067138672
2157,HASO,10.018500328063963,34.586299896240234
2158,HKLO,3.1219699382781982,35.608699798583984
2159,HKKI,-0.0861390009522438,34.72890090942383
2160,HKWJ,1.7332400000000001,40.091599
2161,HRZA,-2.462239980697632,28.907899856567386
2162,HTMB,-8.919444,33.463889
2163,HTMW,-2.4444899559021,32.932701110839844
2164,KCNM,32.337501525878906,-104.26300048828124
2165,KHYA,41.66930008,-70.28040314
2166,KTEB,40.85010147089999,-74.060798645
2167,KMSS,44.93579864501953,-74.84559631347656
2168,KOGS,44.681900024399994,-75.46549987790002
2169,KBQK,31.2588005065918,-81.46649932861328
2170,KCSG,32.516300201416016,-84.93890380859375
2171,KDAB,29.179899,-81.058098
2172,KDHN,31.3213005065918,-85.44960021972656
2173,KEWN,35.0730018616,-77.04290008539998
2174,KFSM,35.33660125732422,-94.36740112304688
2175,KGTR,33.450298309299995,-88.59140014649999
2176,KLFT,30.20529938,-91.98760223
2177,KMGM,32.30059814,-86.39399719
2178,KMLB,28.10280036926269,-80.64530181884766
2179,KMLU,32.51089859008789,-92.0376968383789
2180,KMSL,34.74530029,-87.61019897
2181,KOAJ,34.8292007446,-77.61209869380002
2182,KPWM,43.64619827,-70.30930328
2183,KSAV,32.12760162,-81.20210266
2184,KSGF,37.24570084,-93.38860321
2185,KSHV,32.446602,-93.8256
2186,KSRQ,27.39539909362793,-82.55439758300781
2187,KTRI,36.475201,-82.40740100000001
2188,KTTN,40.27669906616211,-74.8134994506836
2189,KTUL,36.19839859008789,-95.88809967041016
2190,KTUS,32.116100311279304,-110.94100189208984
2191,KTYS,35.81100082,-83.99400329999999
2192,KVLD,30.78249931335449,-83.27670288085938
2193,KVPS,30.4832,-86.525398
2194,KXNA,36.281898,-94.30680100000001
2195,MZBZ,17.539100646972653,-88.30819702148438
2196,KPIR,44.38270187,-100.2860031
2197,KLBB,33.663601,-101.822998
2198,KGDV,47.13869858,-104.8069992
2199,KGGW,48.212502,-106.614998
2200,KHVR,48.54299927,-109.762001
2201,KOLF,48.0945014954,-105.57499694799999
2202,KSDY,47.706902,-104.193001
2203,KLEB,43.626098632799994,-72.30419921880002
2204,KMVY,41.393100738499996,-70.6143035889
2205,KPQI,46.68899918,-68.0447998
2206,KPVC,42.071899414099995,-70.2213973999
2207,KRKD,44.06010056,-69.09919739
2208,KRUT,43.52939987,-72.94960022
2209,KSLK,44.38529968261719,-74.2061996459961
2210,KCEC,41.78020096,-124.23699950000001
2211,KFLO,34.18539810180664,-79.7238998413086
2212,KHXD,32.2243995667,-80.6975021362
2213,KLYH,37.326698303222656,-79.20040130615234
2214,KPGV,35.6352005,-77.38529968
2215,KSBY,38.34049987792969,-75.51029968261719
2216,KMAF,31.9424991607666,-102.2020034790039
2217,KDIK,46.7974014282,-102.80200195299999
2218,KEGE,39.64260101,-106.9179993
2219,KGCC,44.3488998413,-105.539001465
2220,KGUC,38.53390121,-106.9329987
2221,KHDN,40.48120117,-107.21800230000001
2222,KLAR,41.31209945678711,-105.6750030517578
2223,KLBF,41.12620163,-100.6839981
2224,KLBL,37.04420089999999,-100.95999909999999
2225,KMCK,40.20629883,-100.59200290000001
2226,KMTJ,38.5097999573,-107.89399719200001
2227,KPUB,38.289100646972656,-104.49700164794922
2228,KRIW,43.064201355,-108.459999084
2229,KSAF,35.617099761999995,-106.08899688700001
2230,KSHR,44.76919937133789,-106.9800033569336
2231,KGCK,37.9275016785,-100.72399902299999
2232,KGGG,32.38399887084961,-94.71150207519531
2233,KJLN,37.151798248291016,-94.49829864501952
2234,KLAW,34.5676994324,-98.4166030884
2235,KLCH,30.12610054016113,-93.22329711914062
2236,KLRD,27.543800354003906,-99.46160125732422
2237,KROW,33.30160140991211,-104.53099822998048
2238,KSJT,31.35770034790039,-100.49600219726562
2239,KSPI,39.84410095,-89.67790222
2240,KSPS,33.9888,-98.49189799999999
2241,KTXK,33.45370101928711,-93.99099731445312
2242,KTYR,32.35409927368164,-95.40239715576172
2243,KESC,45.7226982117,-87.0936965942
2244,KPLN,45.57089996,-84.79669952
2245,KSAW,46.3535995483,-87.39540100100001
2246,KSWF,41.50410079956055,-74.10479736328125
2247,KTVC,44.74140167236328,-85.58219909667969
2248,KUNV,40.8493003845,-77.84870147710002
2249,TJBQ,18.49489974975586,-67.12940216064453
2250,KORH,42.26729965209961,-71.87570190429688
2251,MYAT,26.745300293000003,-77.3912963867
2252,MYSM,24.06329917907715,-74.52400207519531
2253,KTVF,48.06570053,-96.18499756
2254,KLWB,37.8582992554,-80.3994979858
2255,KSHD,38.2638015747,-78.8964004517
2256,KVCT,28.85260009765625,-96.9185028076172
2257,MMVR,19.145900726300003,-96.1873016357
2258,MMZH,17.601600647,-101.460998535
2259,MMZO,19.144800186199998,-104.558998108
2260,KPVU,40.219200134277,-111.72299957275
2261,TJPS,18.00830078125,-66.56300354003906
2262,KSCK,37.894199371338,-121.2379989624
2263,KMCE,37.28469849,-120.5139999
2264,KSTS,38.50899887,-122.8130035
2265,MMLT,25.989200592041016,-111.3479995727539
2266,MMZC,22.8971004486,-102.68699646
2267,PHTO,19.721399307250977,-155.04800415039062
2268,KMMU,40.799400329589844,-74.41490173339844
2269,KSLN,38.79100036621094,-97.6521987915039
2270,KMKL,35.599899,-88.915604
2271,SUMU,-34.838402,-56.0308
2272,KRHI,45.63119888305664,-89.46749877929688
2273,KRST,43.90829849243164,-92.5
2274,KPAH,37.06079864501953,-88.7738037109375
2275,KSUX,42.40259933,-96.38439941
2276,KTOL,41.58679962,-83.80780029
2277,KSOW,34.265499115,-110.005996704
2279,KYKM,46.56819916,-120.5439987
2280,KTWF,42.4818,-114.487999
2281,KVEL,40.4408989,-109.5100021
2282,KTBN,37.74160004,-92.14070129
2283,KVIS,36.3186988831,-119.392997742
2284,LELN,42.5890007019043,-5.65556001663208
2285,LESO,43.35649871826172,-1.7906099557876587
2286,LEVD,41.7061004639,-4.85194015503
2287,LFRB,48.4478988647461,-4.418540000915527
2288,LEPP,42.77000045776367,-1.6463299989700315
2289,LFRK,49.173301696777344,-0.44999998807907104
2290,LFRH,47.76060104370117,-3.440000057220459
2291,LFRQ,47.974998474121094,-4.167789936065674
2292,LFSL,45.039722,1.4855559999999999
2293,LGIO,39.6963996887207,20.82250022888184
2294,LGML,36.696899,24.4769
2295,LGNX,37.0811004639,25.3680992126
2296,LGPA,37.020495000000004,25.113195
2297,LGPL,36.5798988342,26.3757991791
2298,LGSK,39.177101135253906,23.503700256347656
2299,LGSO,37.422798156700004,24.950899124099998
2300,LGST,35.21609878540039,26.101299285888672
2301,LGKS,35.4213981628,26.909999847399998
2302,LIMZ,44.547001,7.62322
2303,UWSS,51.56499862670898,46.04669952392578
2304,UWUU,54.55749893188501,55.874401092529
2305,UKDD,48.357200622558594,35.100601196289055
2306,UKWW,49.242531,28.613778000000003
2307,LLSD,32.114700317382805,34.78219985961914
2308,LSZR,47.4850006104,9.560770034789998
2309,LPSJ,38.66550064086914,-28.175800323486328
2310,LRSM,47.70330047607422,22.885700225830078
2311,LTBU,41.13819885253906,27.919099807739254
2312,LTBZ,39.113079,30.128110999999997
2313,LTCO,39.654541015625,43.025978088378906
2314,LTCP,37.7313995361,38.4688987732
2315,LTCT,39.9766273499,43.8766479492
2316,LTCU,38.8592605591,40.5959625244
2317,LTFC,37.8554000854,30.368400573699997
2318,OITT,38.1338996887207,46.23500061035156
2319,OJAQ,29.61160087585449,35.01810073852539
2320,UWKE,55.56470108032226,52.09249877929688
2321,LTBH,40.1376991272,26.4267997742
2322,MBSC,21.515699386599998,-71.528503418
2323,MMNL,27.4438991547,-99.5705032349
2324,MMPA,20.6026992798,-97.4608001709
2325,MMPG,28.627399,-100.535004
2326,MMPS,15.8769,-97.08910300000001
2327,MMTP,14.794300079300001,-92.3700027466
2328,SKSP,12.5836,-81.7112
2329,MYBS,25.6998996735,-79.2647018433
2330,NFNL,-16.466699600219727,179.33999633789062
2331,NGFU,-8.525,179.195999
2332,NTAT,-23.36540031433105,-149.5240020751953
2333,NTTG,-14.954299926757812,-147.66099548339844
2334,NTTR,-16.7229,-151.466003
2335,NVVW,-19.45509910583496,169.2239990234375
2336,NZKK,-35.26279830932617,173.91200256347656
2337,NZKT,-35.06999969482422,173.28500366210938
2338,NZWK,-37.92060089111328,176.91400146484375
2339,NZWR,-35.7682991027832,174.36500549316406
2340,NZWU,-39.96220016479492,175.02499389648438
2341,NZHK,-42.713600158691406,170.98500061035156
2342,NZPP,-40.904701232910156,174.98899841308594
2343,NZWS,-41.73809814453125,171.58099365234375
2344,OAMS,36.70690155029297,67.20970153808594
2345,OPST,32.5355567932,74.3638916016
2346,OERR,30.90660095214844,41.13819885253906
2347,OESH,17.466899871826172,47.12139892578125
2348,OESK,29.78510093688965,40.099998474121094
2349,OEWJ,26.19860076904297,36.47639846801758
2350,OETR,31.692188,38.731544
2351,OIKM,29.08419990539551,58.45000076293945
2352,OIMN,37.49300003051758,57.30820083618164
2353,OIMS,36.16809844970703,57.59519958496094
2354,OINN,36.66329956054688,51.464698791503906
2355,OINR,36.9099006652832,50.67959976196289
2356,OITL,38.3256988525,48.4244003296
2357,OITR,37.6680984497,45.068698883100005
2358,OIYY,31.904899597199996,54.2765007019
2359,OIZH,29.47570037841797,60.90620040893555
2360,OISY,30.700500488281,51.545101165771
2361,VOML,12.961299896199998,74.89009857180001
2362,OPTU,25.98640060424805,63.03020095825195
2363,OPRK,28.383899688720703,70.27960205078125
2364,OPSK,27.72200012207031,68.79170227050781
2365,OPZB,31.358400344848636,69.46360015869139
2366,OPSD,35.33549880981445,75.53600311279297
2367,PASC,70.19470215,-148.46499630000002
2368,PADM,61.8642997742,-162.026000977
2369,PAEE,60.21367264,-162.0438843
2370,PAKI,59.9329986572,-164.031005859
2371,PAOO,60.54140091,-165.0870056
2372,PAQH,59.7551,-161.845
2373,PAVA,61.5409,-165.6005
2374,PAWI,70.6380004883,-159.994995117
2375,PPIZ,69.73290253,-163.00500490000002
2376,PAKP,68.13359833,-151.7429962
2377,PAVC,55.11629867553711,-162.26600646972656
2378,PFYU,66.57150268554689,-145.25
2379,PAYA,59.503299713100006,-139.660003662
2380,PAKH,56.9387016296,-154.182998657
2381,PAML,64.99759674069999,-150.643997192
2382,PARY,64.72720337,-155.47000119999998
2383,PAWB,66.36219787600001,-147.406997681
2384,PAGG,59.876499,-163.169005
2385,PAWM,64.689201355,-163.412994385
2386,PFEL,64.61470032,-162.2720032
2387,PANV,62.646702000000005,-160.190994
2388,PAOH,58.0961,-135.410111
2389,PASI,57.04710006713867,-135.36199951171878
2390,PFSH,64.37110138,-161.223999
2391,PAPN,57.5803985596,-157.572006226
2392,PFWS,58.7033996582,-157.007995605
2393,PAKW,55.5792007446,-133.076004028
2394,PAMM,55.131001,-131.578003
2395,PAWG,56.48429871,-132.36999509999998
2396,PARS,61.7788848877,-161.319458008
2397,PAMY,60.37139892578125,-166.27099609375
2398,PAPK,60.70289993,-161.7779999
2399,PASD,55.31499862670898,-160.5229949951172
2400,PASM,62.0605011,-163.30200200000002
2401,PAVD,61.13389969,-146.24800109999998
2402,PFKU,64.8760986328,-157.727005005
2403,PASA,63.6864013671875,-170.4929962158203
2404,PASH,66.249604,-166.089112
2405,PATC,65.56310272,-167.9219971
2406,PATE,65.2404022217,-166.339004517
2407,PFKT,65.3312988281,-166.46600341799999
2408,PASK,66.60009766,-159.98599240000001
2409,PAWN,67.56610107421875,-162.97500610351562
2410,PFNO,66.81790161,-161.01899719999997
2411,PAPH,56.95909881591797,-158.63299560546875
2412,PAPM,59.01139831542969,-161.82000732421875
2413,PASL,61.7005004883,-157.166000366
2414,PASN,57.16730117797852,-170.22000122070312
2415,RCYU,24.02309989929199,121.61799621582031
2416,RJSF,37.22740173339844,140.43099975585938
2417,RJSI,39.4286003112793,141.13499450683594
2418,RJSC,38.4118995667,140.371002197
2419,ROMY,24.7828006744,125.294998169
2420,RKTH,35.987955,129.42038300000002
2421,ZYYJ,42.8828010559,129.451004028
2422,ROKJ,26.36350059509277,126.71399688720705
2423,RPMC,7.165239810943604,124.20999908447266
2424,RPUH,12.361499786399998,121.04699707
2425,RPUN,13.58489990234375,123.2699966430664
2426,RPUO,20.4513,121.980003
2427,RPUT,17.6433676823,121.73315048200001
2428,RPUV,13.57639980316162,124.20600128173828
2429,RPUY,16.9298992157,121.752998352
2430,RPVJ,12.369682000000001,123.630095
2431,RPVP,9.742119789123537,118.75900268554688
2432,RPVR,11.597700119018555,122.7519989013672
2433,RPVT,9.665442,123.85353300000001
2434,RPVV,12.1215000153,120.099998474
2435,SAMR,-34.588299,-68.4039
2436,SANC,-28.5956001282,-65.751701355
2437,SANE,-27.7655563354,-64.3099975586
2438,SANL,-29.381599426300003,-66.7957992554
2439,SANT,-26.8409,-65.104897
2440,SANU,-31.571501,-68.418198
2441,SAOU,-33.2732009888,-66.3563995361
2442,SARE,-27.45,-59.0561
2443,SARF,-26.2127,-58.2281
2444,SARP,-27.3858,-55.9707
2445,SASA,-24.856000900300003,-65.4861984253
2446,SASJ,-24.392799,-65.097801
2447,SAVE,-42.908000946,-71.139503479
2448,SAVY,-42.7592,-65.1027
2449,SAWC,-50.2803,-72.053101
2450,SAWE,-53.7777,-67.7494
2451,SAWG,-51.6089,-69.3126
2452,SAWH,-54.8433,-68.2958
2453,SAZM,-37.9342,-57.5733
2454,SAZN,-38.949001,-68.15570100000001
2455,SAZR,-36.588299,-64.27570300000001
2456,SAZS,-41.151199,-71.157501
2457,SAZY,-40.075401,-71.137299
2458,SULS,-34.855098724365234,-55.09429931640625
2459,SBHT,-3.2539100646973,-52.254001617432
2460,SBMA,-5.36858987808,-49.1380004883
2461,SBMQ,0.0506640002131,-51.0722007751
2462,SBSN,-2.424721956253052,-54.78583145141602
2463,SBUL,-18.883612,-48.225277
2464,SBPJ,-10.2915000916,-48.3569984436
2465,SBRB,-9.868888854980467,-67.89805603027344
2466,SBSR,-20.8166007996,-49.40650177
2467,SBTE,-5.0599398613,-42.8235015869
2468,SBVT,-20.258057,-40.286388
2469,SWSI,-11.885000228881836,-55.58610916137695
2470,SBIP,-19.470699310302997,-42.487598419189
2471,SBMK,-16.706899642899998,-43.818901061999995
2472,SBUR,-19.764722824097,-47.966110229491996
2473,SBVH,-12.694399833678998,-60.098300933838
2474,SSKW,-11.495999999999999,-61.4508
2475,SWRD,-16.586,-54.7248
2476,SBTT,-4.2556700706482,-69.93579864502
2477,SBML,-22.1968994141,-49.926399231000005
2478,SBPF,-28.243999,-52.326599
2479,SJTC,-22.1668591409,-49.0502866745
2480,SSDO,-22.2019,-54.926601
2481,SWLC,-17.8347225189209,-50.95611190795898
2482,SBPK,-31.718398999999998,-52.327702
2483,SBSM,-29.711399,-53.688202000000004
2484,SBSJ,-23.22920036315918,-45.86149978637695
2485,SCTE,-41.43889999389648,-73.09400177001953
2486,SCHA,-27.296899795500003,-70.4131011963
2487,SCIE,-36.772701,-73.063103
2488,SCIP,-27.164800643899998,-109.42199707
2489,SCJO,-40.61119842529297,-73.06099700927734
2490,SCSE,-29.916201,-71.199501
2491,SCTC,-38.766799926758,-72.637100219727
2492,SCVD,-39.6500015259,-73.08609771729999
2493,SEST,-0.910206,-89.617401
2494,SETM,-3.99589,-79.371902
2495,SGES,-25.454516,-54.842681999999996
2496,SKBU,3.81963,-76.9898
